sample_id,study_accession,body_site,modality,source,pipeline
MGYS00005138:SRR7453262,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453272,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453282,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453292,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453302,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453312,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453322,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453332,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453342,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453352,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453362,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453372,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453382,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453392,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453402,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453412,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453422,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453432,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453442,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453452,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453462,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453472,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453482,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453492,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453502,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453512,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453522,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453532,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453542,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453552,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453562,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453572,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453582,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453592,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453602,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453612,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453622,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453632,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453642,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453652,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453662,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453672,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453682,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453692,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453702,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453712,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453722,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453732,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453742,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453752,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453762,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453772,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453782,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453792,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453802,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453812,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453822,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453832,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453842,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453852,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453862,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453872,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453882,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453892,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453902,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453912,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453922,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453932,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453942,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453952,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453962,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453972,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453982,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453992,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454002,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454012,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454022,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454032,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454042,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454052,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454072,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454082,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454092,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454102,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454112,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454122,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454132,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454142,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454152,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454162,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454172,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454182,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453193,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453203,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453213,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453223,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453233,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453243,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453253,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453263,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453273,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453283,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453293,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453303,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453313,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453323,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453333,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453343,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453353,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453363,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453373,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453383,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453393,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453403,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453413,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453423,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453433,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453443,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453453,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453463,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453473,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453483,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453493,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453503,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453513,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453523,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453533,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453543,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453553,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453563,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453573,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453583,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453593,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453603,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453613,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453623,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453633,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453643,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453653,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453663,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453673,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453683,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453693,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453703,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453713,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453723,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453733,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453743,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453753,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453763,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453773,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453783,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453793,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453803,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453813,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453823,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453833,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453843,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453853,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453863,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453873,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453883,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453893,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453903,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453913,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453923,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453933,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453943,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453953,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453963,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453973,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453983,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453993,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454003,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454013,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454023,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454033,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454043,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454053,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454063,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454073,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454083,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454093,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454103,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454113,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454123,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454133,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454143,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454153,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454163,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454173,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454183,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453194,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453204,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453214,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453224,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453234,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453244,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453254,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453264,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453274,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453284,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453294,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453304,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453314,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453324,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453334,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453344,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453354,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453364,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453374,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453384,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453394,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453404,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453414,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453424,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453434,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453444,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453454,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453464,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453474,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453484,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453494,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453504,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453514,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453524,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453534,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453544,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453554,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453564,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453574,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453584,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453594,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453604,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453614,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453624,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453634,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453644,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453654,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453664,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453674,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453684,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453694,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453704,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453714,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453724,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453734,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453744,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453754,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453764,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453774,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453784,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453794,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453804,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453814,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453824,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453834,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453844,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453854,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453864,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453874,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453884,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453894,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453904,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453914,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453924,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453934,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453944,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453954,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453964,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453974,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453984,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7453994,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454004,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454014,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454024,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454034,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454044,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454054,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454064,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454074,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454084,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454094,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454104,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454114,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454124,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454134,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454144,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454154,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
MGYS00005138:SRR7454164,MGYS00005138,respiratory,16S,MGnify_full,MGnify SSU
