sample_id,source,study,modality,body_site,region,pipeline,host_age,host_sex,subject_id
MGYS00006522:SRR23695334,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695344,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695354,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695364,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695374,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695384,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695394,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695404,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695414,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695424,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695434,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695444,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695454,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695464,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695474,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695484,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695494,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695504,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695514,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695524,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695534,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695544,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695554,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695564,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695574,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695584,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695594,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695604,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695614,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695624,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695634,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695644,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695654,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695664,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695674,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695684,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695694,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695704,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695265,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695275,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695285,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695295,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695305,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695315,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695325,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695335,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695345,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695355,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695365,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695375,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695385,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695395,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695405,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695415,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695425,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695435,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695445,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695455,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695465,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695475,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695485,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695495,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695505,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695515,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695525,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695535,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695545,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695555,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695565,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695575,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695585,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695595,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695605,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695615,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695625,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695635,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695645,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695655,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695665,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695675,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695685,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695695,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695705,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695266,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695276,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695286,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695296,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695306,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695316,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695326,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695336,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695346,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695356,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695366,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695376,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695386,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695396,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695406,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695416,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695426,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695436,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695446,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695456,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695466,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695476,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695486,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695496,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695506,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695516,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695526,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695536,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695546,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695556,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695566,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695576,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695586,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695596,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695606,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695616,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695626,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695636,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695646,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695656,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695666,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695676,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695686,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695696,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695706,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695267,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695277,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695287,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695297,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695307,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695317,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695327,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695337,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695347,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695357,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695367,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695377,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695387,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695397,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695407,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695417,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695427,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695437,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695447,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695457,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695467,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695477,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695487,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695497,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695507,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695517,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695527,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695537,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695547,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695557,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695567,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695577,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695587,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695597,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695607,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695617,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695627,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695637,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695647,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695657,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695667,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695677,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695687,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695697,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695707,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695268,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695278,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695288,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695298,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695308,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695318,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695328,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695338,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695348,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695358,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695368,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695378,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695388,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695398,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695408,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695418,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695428,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695438,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695448,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695458,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695468,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695478,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695488,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695498,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695508,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695518,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695528,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695538,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695548,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695558,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695568,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695578,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695588,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695598,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695608,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695618,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695628,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695638,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695648,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695658,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695668,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695678,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695688,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695698,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695708,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695269,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695279,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695289,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695299,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695309,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695319,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695329,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695339,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695349,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695359,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695369,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695379,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695389,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695399,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695409,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695419,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695429,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695439,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695449,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695459,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695469,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695479,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695489,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695499,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695509,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695519,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695529,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695539,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695549,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695559,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695569,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695579,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695589,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695599,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695609,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695619,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695629,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695639,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695649,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695659,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695669,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695679,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695689,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695699,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006522:SRR23695709,MGnify_full,MGYS00006522,16S,respiratory,,MGnify SSU,,,
MGYS00006524:SRR9267760,MGnify_full,MGYS00006524,16S,respiratory,,MGnify SSU,,,
MGYS00006524:SRR9267770,MGnify_full,MGYS00006524,16S,respiratory,,MGnify SSU,,,
MGYS00006524:SRR9267780,MGnify_full,MGYS00006524,16S,respiratory,,MGnify SSU,,,
MGYS00006524:SRR9267790,MGnify_full,MGYS00006524,16S,respiratory,,MGnify SSU,,,
MGYS00006524:SRR9267800,MGnify_full,MGYS00006524,16S,respiratory,,MGnify SSU,,,
MGYS00006524:SRR9267810,MGnify_full,MGYS00006524,16S,respiratory,,MGnify SSU,,,
MGYS00006524:SRR9267820,MGnify_full,MGYS00006524,16S,respiratory,,MGnify SSU,,,
MGYS00006524:SRR9267830,MGnify_full,MGYS00006524,16S,respiratory,,MGnify SSU,,,
MGYS00006524:SRR9267840,MGnify_full,MGYS00006524,16S,respiratory,,MGnify SSU,,,
MGYS00006524:SRR9267850,MGnify_full,MGYS00006524,16S,respiratory,,MGnify SSU,,,
MGYS00006524:SRR9267860,MGnify_full,MGYS00006524,16S,respiratory,,MGnify SSU,,,
MGYS00006524:SRR9267870,MGnify_full,MGYS00006524,16S,respiratory,,MGnify SSU,,,
MGYS00006524:SRR9267880,MGnify_full,MGYS00006524,16S,respiratory,,MGnify SSU,,,
MGYS00006524:SRR9267890,MGnify_full,MGYS00006524,16S,respiratory,,MGnify SSU,,,
MGYS00006524:SRR9267900,MGnify_full,MGYS00006524,16S,respiratory,,MGnify SSU,,,
MGYS00006524:SRR9267910,MGnify_full,MGYS00006524,16S,respiratory,,MGnify SSU,,,
